image,emotion,text,source,split
"Invincible, Vol. 1.pdf_p0167_panel_1.jpg",neutral,,auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0180_panel_0.jpg",neutral,,auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0185_panel_0.jpg",anger,"THEY ABANDONED
SAMSON-- TURNED
THEIR BACKS ON HIM
WHEN He NEepep
THEM MOST!

 

FOR
THAT THEY
MUST PAY!",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p1029_panel_1.jpg",neutral,"IL WAS ABOUT
TO HEAD OUT
FOR A SNACK
ANYWAY...",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p1009_panel_2.jpg",neutral,"I COULD
QUIT
SCHOOL.",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0061_panel_2.jpg",neutral,,auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0772_panel_5.jpg",fear,"I’M NOT HAPPY

ABOUT YOU CARTING
Me BACK HERE LIKE
I’M LITTLE MORE
THAN A SACK OF
POTATOES BUT I
KNOW [T WAS
FOR A GOOD
CAUSE.

   
   
   
     

TOOK ME
LILE FIVE
MINUTES TO
CATCH MY BREATH,
THOUGH. DIP
YOU SAVE THAT",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0880_panel_1.jpg",neutral,,auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0664_panel_7.jpg",sadness,"I HOPE THIS TALK WE’VE
HAP IS SHOWING YOU THAT
YOU KNEW ME BETTER
THAN EVEN I WOULD
LIKE TO HAVE
ADMITTED.

I'M
SORRY, SON--
FOR EVERY-",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p1056_panel_4.jpg",neutral,"WHAT, LIKE TOM
NOT SMART ENOUGH
TO COMPREHEND

YOUR COSMIC
SPACE FIGHTS OK
SOMETHING?",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0338_panel_1.jpg",neutral,"I
UNPERSTAND

THAT, BUT--

 

NO YOU PON’T UNDERSTAND.
EVER SINCE I GOT THESE POWERS
WHEN I WAS SIXTEEN MY

AGING PROCESS HAS
BEEN REVERSED!",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0617_panel_1.jpg",neutral,,auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p1039_panel_0.jpg",neutral,,auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0280_panel_4.jpg",neutral,,auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0205_panel_0.jpg",neutral,,auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p1019_panel_6.jpg",neutral,,auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0631_panel_0.jpg",neutral,,auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0780_panel_0.jpg",neutral,"DID YOU KNOW
YOUR IDENTITY IS
PUBLIC IN ALMOST
FORTY PERCENT
OF THE REALITIES
YOU EXIST
IN?

  

VJ

  

THAT'S
ALMOST HALF.
THAT MEANS

YOU'RE
CARELESS.",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0284_panel_3.jpg",neutral,,auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0820_panel_0.jpg",neutral,,auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0211_panel_5.jpg",fear,"JUST BECAUSE TM
PISSED OFF AT YOU FOR
WHAT YOU DIP TO Eve
DOESN’T MEAN T WANT
TO SEE YOU
PEAP.

     
 
   
   
 
  
 

 
 

THAT
DOESN’T MEAN
I’M SPEAKING",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0387_panel_5.jpg",neutral,"YEAH--T HAV A
WEEK LIKE THAT,
TOO. I FINALLY
JUST TOLD HIM
TO--",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p1077_panel_3.jpg",neutral,,auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0081_panel_1.jpg",disgust,"VAKT IS SO MUCK
EASIER THAN
THE THINKING
PART.",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0677_panel_3.jpg",neutral,"I THINK
HE’S GETTING
CLOSER.",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0383_panel_1.jpg",neutral,,auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0525_panel_9.jpg",fear,"THE MIDPLE OF THE
APOLOGY --HE

ARTED TALKING TO

MSELF--TOUCHED

5S EAR--AND THEN

JUMPED OUT OF
THE WINDOW.

    
  

I LOOKED
OUT THE
WINDOW AND

HE WAS GONE.
JUST GONE.",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0014_panel_4.jpg",fear,"JUST BECAUSE BULLETS BOUNCE
OFF ME POESN’T MEAN THEY FEEL
LIKE BACK RUBS! THERE WERE
AT LEASE SIX COPS BACK
THERE READY TO
OVEN FIRE!

 
  
 
 
   
   
  

BESIDES...
THEY WON’T
CATCH US.",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0252_panel_5.jpg",anger,"ASIDE FROM ENSURING THE PLANET
PID NOT BECOME STRONG ENOUGH TO
DEFEND ITSELF FROM US, IT WOULD
BE OURS TO DO WITH AS WE PLEASED
FOR FIVE HUNDRED YEARS.

mM sport""
Ag
yj

AT THE END OF THAT TIME, THE
KNOWLEDGE We HAP COLLECTED
WOULD BE USED TO QUICKLY AND
EFFICIENTLY BRING THE PLANET
UNDER VILTRUM RULE.

IEA

My gS
N",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0639_panel_10.jpg",neutral,,auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0380_panel_0.jpg",fear,"7

 

  

THEY'RE
RETREATING?

. —Z ve

pune ' rrr | i} ,
A 4 \eee eo
eel Th ' iN WS ‘4

 

ey ry ™.\

 

Et a. |

  
 

  

he ny
Fey | cfd

YOU GUYS

“hea

 

DISAPPOINTED.

 

 

Fd

ae",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0434_panel_4.jpg",neutral,"———d
———

""
A
ys.

bd
Ls}
|

|
PN",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0545_panel_8.jpg",neutral,"SO
THAT’S ME--
SUVERHERO
MARK. THAT’S
EVERY-
THING.",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0113_panel_3.jpg",surprise,"WHAT ARE
YOU TALKING
ABOUT? DIDN'T

THEY EXPLAIN IT
ALL TO YOU?
DON’T YOU
KNOW?",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0062_panel_3.jpg",neutral,I’LL BE,auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0112_panel_0.jpg",neutral,"WHAT

WERE YOU
SAYING EARLIER...
ABOUT MY
PREDECESSOR?",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0476_panel_9.jpg",neutral,"Ver ime WAT, 2 GUILIA
SAY, IT’S NICE TO
ACTUALLY SPEND
SOME TIME WITH
YOU, MOM.

     
   
 
  

WE
SHOULD
REALLY DO
THIS MORE
OFTEN.",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0129_panel_4.jpg",neutral,,auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p1000_panel_2.jpg",disgust,"Year, Wetl--
THE COSTUMED
PARTS OF MY
LIFE ARE THE
ONLY PARTS
THAT DON’T
TOTALLY
SUCK.

I CAN’T
BELIEVE LI
BROKE
UV WITH
AMBER.",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0054_panel_4.jpg",neutral,,auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0498_panel_1.jpg",neutral,,auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0748_panel_7.jpg",neutral,"NJ
I’ve GOT
TO MAKE A
PHONE

 

Ly CG :
Lae “Y
2 NOOO

4",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0048_panel_4.jpg",neutral,,auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0699_panel_1.jpg",joy,"FOOLISH CHILP.
YOU'LL PIE SOON

ENOUGH!",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0160_panel_0.jpg",anger,"POES--NOT-
-COMPUTE!",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0186_panel_2.jpg",neutral,,auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0748_panel_8.jpg",neutral,,auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0140_panel_5.jpg",neutral,,auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0290_panel_1.jpg",neutral,"ei
Zon AK ,
eG

Y
Ss

\ ge OG a
GHOMUNE",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0643_panel_0.jpg",neutral,"S0--THE

{ FIGHTING IS
OVER? WE'RE |}

\ PONE WITH /
THAT?",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0170_panel_0.jpg",neutral,,auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0320_panel_3.jpg",neutral,"YOUK PHYSICS TEACHEK,
THERE’S NOTHING TO TIE
YOU WITH THIS REGION.

FOR THE MOST PART,
YOU'VE BOTH BEEN
ACTIVE IN ALL PARTS
OF THE WORLD. IT’S
ONLY SPECULATED
THAT YOU ARE
AMERICAN.

   
    
     
   
     
   
       
   
     

YOU COULP
Be ANY NUMBER
OF THOUSANDS
OF “MARKS” ON
THIS CARTH.",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0817_panel_1.jpg",sadness,"WAS HERE?
BUT--7

PROBABLY ‘a
GOT THEM OUT. = y

 

THERE’S NOTHING I
| TO WORRY ABOUT.",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0920_panel_4.jpg",neutral,,auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0109_panel_1.jpg",anger,"YOUR
PREDECESSOR
WASN’T MUCH IN THE
WAY OF CONVERSATION.
SOME THINK THAT’S A
SIGN OF DETERMINATION
BUT TI THINK IT’S A NEED

FOR CONCENTRATION
THAT INPICATES
WEAKNESS. OF

COURSE, I

DON’T THINK I

EVER FOUGHT
HIM THIS

LONG.",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0102_panel_1.jpg",anger,"DAD,
WAIT! How
AM I SUPPOSED
TO FIGHT THIS
GUY IN ORBITZ
HOW WILL T
BREATHE?",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0962_panel_4.jpg",fear,"OH--TREY VO--
THEY'VE GOT
HUNDREDS OF
SMALLER SHIPS
IN THIS THING,
THEY’RE IN THE
HANGAR BAY--

LEVEL 84.

THEY USED
TO TAKE MY
SCHOOL ON
TOURS

THROUGH THIS
SHIP--I’VE
MEMORIZED
ALMOST THE

 
 
 
 
 
 
  
  
  
 
 
 
 
 
  
 
 
 
 
 
 

IT WOULD
TAKE US A WHILE
TO GET THERE
FROM HERE--
BUT I KNOW
THE WAY.",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0094_panel_4.jpg",neutral,"SOUNDS
LIKe A VLAN
TO ME. THE

SOONER TIT PUT
THIS BEHIND
ME THE
BETTER.",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0984_panel_2.jpg",neutral,"I’M GLAD YOU’RE
BACK. YOU’RE ALIVE
ANP THE PLANET IS

STILL HERE SOT
TAKE IT THINGS
WENT WELL.",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p1004_panel_0.jpg",neutral,"ew i viedca

 
  
 
 
 

   
  
   
  
   
     

I HAVEN’T
TOLD MOM YET.
I WANTED TO
SURPRISE
YOU.

  

MISSION
ACCOMPLISHED.

‘
Te uey

~y ~ co 3S SN NY ‘ . RD Gk CS PSS{ soe. ~* ne
YON .s * ~
~ ~ NK ‘ ~ A XK \ Nu Ct are . . .

~ | - ™ N . ~

Ne ~* SSS ~~ XN “XN ~\N OS NA . . .
~ . . ; ae ~‘N™ ~~ ~ re
\’ ~\~ ~ . NN SS NNN N ON . .™“ . ~~ uXKe™ a
AQ ‘\ NAKKS S ~ on ~ ~ SANNA ~ vN\S

~ SPOR NWAL ™ ‘ ™ NN SAAN nN ~ . \Q MAIN ‘ ; .
™ SAKA > ~ CRAN OS OLS AROS AAR NON NS CNN en L '

. “NOUN .
NMS ~ ~ x ~ ~ ANAK. .

“NS SANS 7 SS

«

~ oN . NNN “> NX
~~ > . ~ ~wo ON y 4 . N NN,
es = SEE ~~ wa ™~ La 7 mw > NN ce AK™ ~ oS ~ shit yO s",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0495_panel_5.jpg",neutral,"CECIL WON'T |
RELEASE HER,
1'M SURE",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0840_panel_0.jpg",neutral,,auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0596_panel_4.jpg",anger,"HE WAS ALSO GIVEN OTHER...
ENHANCEMENTS. |

THE ABILITY TO CHARGE
MOLECULES TO AN UNSTABLE",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0448_panel_4.jpg",neutral,,auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0377_panel_2.jpg",neutral,,auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0110_panel_0.jpg",neutral,,auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p1008_panel_8.jpg",neutral,". YOUR
FATHER.",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0612_panel_0.jpg",neutral,,auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0542_panel_4.jpg",anger,"ANWAY--
> CAME AFTER

FATHER. IT WAS
= NEWS THAT THEY
> FIGHTING--SO I
J TO WHERE THEY
rE, NOT KNOWING
{AT WAS GOING
ON.",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p1086_panel_2.jpg",anger,"KATE NEVEK SAID
YOU WERE CRAZY!
WHY WOULD YOU
THING T KILLED HERS
I KILLED THE GUY
WHO KILLED HER...
ANP ONLY THEN
BECAUSE

I WAS
DESPERATE!",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0086_panel_0.jpg",neutral,"I’ve
BEEN USING

SECONDARY OPERATING
SYSTEMS TO RUN CHECKS

ON ALL EMPLOYEES OF

YOUR HIGH SCHOOL.
TEACHERS, CUSTODIANS,
BUS DRIVERS,
EVERYONE, AND

——",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0607_panel_7.jpg",neutral,"mous 2

UP LATER?

9
&
E
o
S
tA
\
(
S
w
w
9
W

iS THERE ANY WAY I
COULD LEAVE THESE
HERE ANP VICK THEM",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0021_panel_3.jpg",neutral,,auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p1040_panel_4.jpg",neutral,,auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0639_panel_4.jpg",neutral,"MISS GRAYSON.
HOW MANY TIMES
HAVE T TOLD YOU
O CALL ME CECIL2
ESIDES, IF I START
TELEPORTING INTO
THE FRONT LAWN,
40W LONG DO YOU
THINK YOUR SON’S
SECRET IDENTITY
WILL LAST?",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0731_panel_7.jpg",surprise,"WOW, YOU CAME
To see ME BEFORE
AMBER? I THINK
YOU'RE BACK TO
BEING THE GAY

ONE.",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0472_panel_0.jpg",neutral,": g
ls
m iO |
* : v
\""\
\",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0424_panel_1.jpg",neutral,"if,",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0773_panel_2.jpg",neutral,,auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0067_panel_0.jpg",neutral,,auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0685_panel_7.jpg",surprise,"SOMETHING
LIKE THAT--
YEAH. WHAT’S
THE BIG DEAL,
BRIDGET 4",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0888_panel_0.jpg",neutral,"NOT THE WALL,
BUT CLOSE
ENOUGH.

    
   

-— 7

nd

\\",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0452_panel_3.jpg",neutral,,auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0984_panel_6.jpg",fear,"WELL, I'M INVINCIBLE AND
THAT WAS COOL FOR LIKE THE
FIRST FIVE MINUTES YOU
KNEW... THINGS WERE GREAT.
I HAP THIS AWESOME EXCUSE
FOR STANDING YOU UP ALL THE
TIME--ANP CUTTING OUT EARLY

WHILE WE WERE OUT. IT WAS
.  LIKE--ALL OF A SUPDEN
THINGS MADE
SENSE.

 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
  

  
   
 
 
 
 
  
  
 
 
 
  
 

YOU KNEW
WHY I WAS A
CRAVVY
BOYFRIEND
AND THAT MADE

IT OKA

[( BUT THEN
THINGS GOT
WORSE.",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0684_panel_0.jpg",fear,"ne |
rt

\

‘

SOMEWHERE
ELSE ENTIRELY
(THOUGH STILL
ON EARTH).

ov

WW

 

hay

| or

 

9",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0765_panel_1.jpg",neutral,,auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0255_panel_2.jpg",neutral,"THAN PROCREATION WAS A
WELCOME SURPRISE.",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0810_panel_3.jpg",neutral,,auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0651_panel_3.jpg",neutral,,auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0272_panel_0.jpg",neutral,"I’VEe SEEN YOU SAVE
PEOPLE... I’VE SEEN YOU
PROTECT THEM. YOU MAY
HAVE BEEN A COLD-HEARTED",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0538_panel_11.jpg",anger,"LEVEN FUT TOGETHEK
ALITTLE COSTUME, TO
MASK MY IDENTITY
WHILE I PRACTICED
FLYING. RUBBER
GLOVES, A BANDANA--
SWEATPANTS. IT WAS
RIVICULOUS.",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0078_panel_0.jpg",neutral,"I MEAN, IT’S LATE ANP
ALL BUT I JUST WANTED
TO LET HER KNOW SO
THAT--",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0061_panel_1.jpg",neutral,"eG
yor N",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0937_panel_2.jpg",neutral,"“T DON’T “I DON'T
HAVE A REALLY HAVE
CHOICE, TIME TO TALK,

AMBER. AMBER.”

“7 DON'T
KNOW WHEN
I'LL BE BACK, }

AMBER.”",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0759_panel_0.jpg",neutral,"WHAT ARE I LIKE TO SIT =
YOU DOING UP HERE--WATCH
UP HERE? THE SUNRISE, LOOK
7 AT THE HORIZON, THE
ANIMALS, WHATEVER.
IT’S $0 PEACEFUL
OUT HERE.",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0385_panel_2.jpg",neutral,"THERE'S NO TWO WAYS ABOUT YF EFFECTIVE IMMEDIATELY, HE
IT. YOURE NOT FIT TO LEAD. we IS THE LEADER OF THIS TEAM.
STOPPED AN ALIEN INVASION YOU'RE WELCOME TO STAY ON
THROUGH LUCK. HAD THE AS A MEMBER. I THINK WITH
INMORTAL BEEN IN CONTROL YOUR INTELLIGENCE YOU
OF THIS TEAM, THIS CAN BE VALUABLE IN +
NEVER WOULD HAVE THAT CAPACITY. BUT THE
YOURS TO
MAKE.",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0440_panel_1.jpg",neutral,"=~
:

 

|

pr Shy
K Ses [pet FF

(Crea

' a }

p
/ a iY",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0823_panel_1.jpg",neutral,"——/ , pesbie = NL
GRAYSON I’M APRIL HOWSAM, I’M
ASSUME? /=F\ Your SON’s New TUTOR.
a — CECIL STEDMAN SENT ME.
HE DIDN’T TELL YOu I

WAS COMING PIP A
Dy = ae

a HE’S VERY
FORGETEUL--OR
IS IT NEGLIGENT?
NEVER MIND. ARE YOU
GOING TO INVITE ME IN2 I
FEEL LIKE SOMETHING’S
GOING TO FALL ON MY HEAD
OUT HERE WITH ALL
THIS CONSTRUCTION
BEING DONE.

pli we

Hii",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0663_panel_0.jpg",neutral,"YOU SEE
THE COLOR OF
HIS SKIN, HOW
’'S DIFFERENT
IM OURS? THAT’S
AUSE ANDRESSA’S
OPLE AKE NOT AS
OMPATIBLE WITH
ILTRUMITE DNA
AS HUMANS
— WERE.",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0281_panel_1.jpg",neutral,,auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0334_panel_0.jpg",neutral,"f\ \/
rf
wy",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0933_panel_4.jpg",surprise,"OH, THIS
STINKS. I DON’T
WANT TO BE AWAY
FROM MY HUSBANP

SO SOON AFTER
OUR WEDDING.",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0910_panel_2.jpg",neutral,,auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0181_panel_1.jpg",neutral,"WELL... THAT'S NOT
GOOD NEWS. T’LL LET
YOU KNOW IF I HEAR

ANYTHING. SOMEONE’S
BOUND TO TAKE
CREDIT FOR IT
SOONER OR

OH, THERE’S
THE FAMILY...
I’M GOING TO
GO FINP OUR
SEATS,",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0759_panel_6.jpg",neutral,,auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p1084_panel_1.jpg",neutral,,auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0792_panel_2.jpg",neutral,,auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0830_panel_3.jpg",anger,"WHOA, THERE!
TREAP CAREFULLY
“ROM HERE ON OUT.

CERTAIN PETAILS
COULD BE
HAZARDOUS TO

MY AGING

> HEART.
SHE CAN P
ONLY BEAT

Y’KNOW. X°",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0478_panel_3.jpg",neutral,,auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0351_panel_2.jpg",neutral,,auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0682_panel_1.jpg",neutral,,auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0794_panel_1.jpg",neutral,,auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0095_panel_1.jpg",neutral,,auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0772_panel_4.jpg",neutral,"GOOD AT ACTING
THOUGH HAVEN'T

YOu’RE NOT
SERIOUSLY
MAD AT ME,
ARE YOU?",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0196_panel_2.jpg",neutral,"PY IN Ail? £2

] NUMBER ON US BEFOR
WE GOT THEM, CAPTAIN
(IT’S GOING TO TAKE AT
LEAST FORTY-Five
MINUTES UNTIL
WE'RE BACK
ON-LINE.",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0228_panel_6.jpg",neutral,,auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0704_panel_6.jpg",neutral,"YOU'VE ONLY GOT YOURSELF
TO BLAME, THOUGH. YOU MADE
IT CLEAR TO ME, THAT WORKING
TOGETHER, WITH MYSELF, ONLY
WORKS IF I’M UNAWARE OF SO YOU
WHICH ONE IS THE JUST HAD
CLONE.

TOGO.",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0598_panel_8.jpg",anger,"|] .- AND THEN DEFENDED
|| THEM AGAIN.",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0378_panel_5.jpg",neutral,"I NEVE ’
SAID ANYTHING ¥
ABOUT
a GIVING UP.

BEAT THEM...

WE ALWAYS

po. We HAVE
0.",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0587_panel_5.jpg",neutral,WL HOR,auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0962_panel_2.jpg",neutral,"THAT PULSE
DISRUPTED THEIR
PSYCHIC LINK--
EVEN RENPERED
THE SEGUIDS
UNCONSCIOUS
FOR A FEW MINUTES-
IF IT DISMANTLE MY
ARMOR I CAN USE
\ THE COMPONENTS
. TO AMPLIFY ITS
» EFFECT. 4

, l— I COULD
GET CLOSE ENO
TO THE HOST--

ENOUGH FOR US
> GET HIM OUT
OF HERE.",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0635_panel_4.jpg",neutral,,auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0997_panel_3.jpg",neutral,"IS AN EIGHT
YEAR-OLP ff
BOY.",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0499_panel_4.jpg",surprise,"YEAH--THANKS FOR
THAT. I’M GOING TO
GO BEAT THE CRAP
OUT OF A BUNCH
OF BAP GUYS

TELL
EVE I SAID--
OH, SORRY. T
FORGOT THAT
SHE PUMPED

YOU.",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0628_panel_1.jpg",neutral,,auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0806_panel_3.jpg",neutral,,auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p1077_panel_2.jpg",surprise,"S0--I
mrt! GUESS EVE
CAME TO

SEE YOU?",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0102_panel_2.jpg",neutral,"CAN HOLD MY
BREATH FOR TWO
WEEKS. YOU SHOULD
BE ABLE TO HOLD
OUT FOR AN HOUR AT
LEAST. I’ve GOT
0 GO, YOU'LL
PO FINE.

REALLY?

I GUESS I
NEVER TRIED
THAT. I
MEAN... IF YOU
SAY 50...",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0384_panel_3.jpg",joy,"I KNOW.

IT’S JUST--MY
DAD... I--IT’S HARD
TO EXPLAIN. WHEN
I’M WITH YOu--IT
MAKES ME HAPPY.
FEELING HAPPY
AFTER EVERYTHING
THAT HAPPENED
JUST DION’T SEEM
RIGHT.",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0372_panel_4.jpg",neutral,,auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0091_panel_2.jpg",neutral,,auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0733_panel_3.jpg",sadness,"[’M JUST UPSET.
JU’VE NEVER BEEN
INE THAT LONG. TI
UST--I’M HAVING
ROUBLE DEALING

 
 
 
 
  
 
 
  
  
 
 
 
 
 
 
 
    

REALLY DO.

I’M SO
HAPPY THAT
‘OU’RE BACK--
VE GOT ALOT OF
MXED FEELINGS

RIGHT NOW. I

PON’T KNOW
WHETHER TO
HUG YOU OR
HIT YOU.",auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p0187_panel_0.jpg",neutral,,auto_ocr_sentiment,train
"Invincible, Vol. 1.pdf_p1000_panel_5.jpg",neutral,"reason
IF YOU’RE
ABSOLUTE LAST GOING TO BE
THING ITNEED LIKE THAT I’M
TO HEAR. OUT OF HERE.
I’ve GOT PLENTY
OF BETTER THINGS
I COULD BE
DOING WITH
MY TIME.

OH,
COME ON,
MAN--I WAS
JUST TRYING

WHERE ARE
YOU GOING--
WHAT’S BETTER
THAN HANGING",auto_ocr_sentiment,train
